user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
23_S49_bin.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014842025.1, s__Massilia sp014842025, 95.0, 80.34, 0.46; GCF_011682065.1, s__Massilia rubra, 95.0, 80.18, 0.44; GCF_001424165.1, s__Massilia sp001424165, 95.0, 80.17, 0.46; GCF_011682175.1, s__Massilia frigida, 95.0, 80.03, 0.5; GCF_002760655.1, s__Massilia eurypsychrophila, 95.0, 80.02, 0.54; GCF_015101885.1, s__Massilia sp015101885, 95.0, 79.96, 0.49; GCF_000315425.1, s__Massilia timonae, 95.0, 79.95, 0.48; GCA_003484545.1, s__Massilia sp003484545, 95.0, 79.92, 0.31; GCF_012927275.1, s__Massilia sp012927275, 95.0, 79.92, 0.41; GCA_002354135.1, s__Massilia sp002354135, 95.0, 79.86, 0.44; GCF_900112225.1, s__Massilia yuzhufengensis, 95.0, 79.86, 0.5; GCA_015277795.1, s__Massilia sp015277795, 95.0, 79.85, 0.46; GCF_000740675.1, s__Massilia sp000740675, 95.0, 79.85, 0.44; GCF_005222695.1, s__Massilia sp005222695, 95.0, 79.84, 0.44; GCF_018119405.1, s__Massilia sp018119405, 95.0, 79.8, 0.46; GCF_011682145.1, s__Massilia mucilaginosa, 95.0, 79.78, 0.48; GCF_002752675.1, s__Massilia violaceinigra, 95.0, 79.76, 0.52; GCF_003953935.1, s__Massilia atriviolacea, 95.0, 79.76, 0.52; GCF_004614195.1, s__Massilia horti, 95.0, 79.72, 0.35; GCF_000745265.1, s__Massilia sp000745265, 95.0, 79.71, 0.53; GCF_001412595.2, s__Massilia sp001412595, 95.0, 79.69, 0.53; GCA_002428015.1, s__Massilia sp002428015, 95.0, 79.67, 0.46; GCF_015689335.1, s__Massilia sp001485665, 95.0, 79.66, 0.49; GCF_002760665.1, s__Massilia psychrophila, 95.0, 79.66, 0.46; GCF_003590855.1, s__Massilia sp003590855, 95.0, 79.63, 0.44; GCF_000382345.1, s__Massilia niastensis, 95.0, 79.6, 0.5; GCF_006715485.1, s__Massilia sp006715485, 95.0, 79.6, 0.56; GCF_014171595.1, s__Massilia sp014171595, 95.0, 79.59, 0.48; GCF_003719535.1, s__Massilia aurea_A, 95.0, 79.56, 0.46; GCF_012849555.1, s__Massilia sp012849555, 95.0, 79.53, 0.56; GCF_018119395.1, s__Massilia sp018119395, 95.0, 79.52, 0.45; GCF_000427785.1, s__Massilia alkalitolerans, 95.0, 79.49, 0.49; GCA_002339265.1, s__Massilia sp002339265, 95.0, 79.49, 0.44; GCF_017582745.1, s__Massilia oculi, 95.0, 79.49, 0.5; GCA_014841835.1, s__Massilia sp014841835, 95.0, 79.48, 0.46; GCA_003520365.1, s__Massilia sp003520365, 95.0, 79.45, 0.38; GCF_011682045.1, s__Massilia aquatica, 95.0, 79.44, 0.51; GCF_013003915.1, s__Massilia aromaticivorans, 95.0, 79.44, 0.48; GCF_002007115.1, s__Massilia sp002007115, 95.0, 79.43, 0.48; GCF_900129765.1, s__Massilia sp900129765, 95.0, 79.43, 0.39; GCF_001425685.1, s__Massilia sp001425685, 95.0, 79.43, 0.46; GCF_902506415.1, s__Massilia sp902506415, 95.0, 79.42, 0.51; GCF_001426525.1, s__Massilia sp001426525, 95.0, 79.33, 0.51; GCA_014841595.1, s__Massilia sp014841595, 95.0, 79.3, 0.5; GCF_016093545.1, s__Massilia sp016093545, 95.0, 79.28, 0.45; GCF_014200505.1, s__Massilia aurea_B, 95.0, 79.27, 0.49; GCF_900101265.1, s__Massilia sp900101265, 95.0, 79.27, 0.51; GCF_004798585.1, s__Massilia sp004798585, 95.0, 79.18, 0.5; GCF_001941825.1, s__Massilia putida, 95.0, 79.14, 0.5; GCF_003011895.2, s__Massilia glaciei, 95.0, 79.09, 0.44; GCF_000759615.1, s__Massilia sp000759615, 95.0, 79.08, 0.51; GCF_011682055.1, s__Massilia sp011682055, 95.0, 78.96, 0.51; GCF_002968015.1, s__Massilia phosphatilytica, 95.0, 78.82, 0.5; GCF_004614185.1, s__Massilia arenosa, 95.0, 78.6, 0.33	13.92	11	0.9630650074293418	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
24_S50_bin.1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Lacisediminihabitans;s__	N/A	N/A	N/A	N/A	N/A	GCA_003454135.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Lacisediminihabitans;s__Lacisediminihabitans sp003454135	84.63	0.73	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Lacisediminihabitans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_008040105.1, s__Lacisediminihabitans profunda, 95.0, 84.09, 0.77; GCF_014217685.1, s__Lacisediminihabitans sp014217685, 95.0, 80.07, 0.55; GCF_016634425.1, s__Lacisediminihabitans sp016634425, 95.0, 79.48, 0.44; GCF_015751965.1, s__Lacisediminihabitans sp015751965, 95.0, 78.36, 0.41	47.2	11	0.9849525979886952	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
24_S50_bin.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp002381615	GCA_002381615.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp002381615	98.91	0.94	GCA_002381615.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp002381615	98.91	0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000688115.1, s__Polaromonas sp000688115, 95.0, 86.83, 0.84; GCA_001770785.1, s__Polaromonas sp001770785, 95.0, 84.53, 0.68; GCF_001598235.1, s__Polaromonas jejuensis, 95.0, 83.95, 0.72; GCA_002413395.1, s__Polaromonas sp002413395, 95.0, 83.15, 0.74; GCA_012927455.1, s__Polaromonas sp012927455, 95.0, 82.61, 0.66; GCF_900112285.1, s__Polaromonas sp900112285, 95.0, 82.44, 0.68; GCA_018780625.1, s__Polaromonas sp018780625, 95.0, 82.31, 0.74; GCF_003711205.1, s__Polaromonas sp003711205, 95.0, 81.91, 0.66; GCF_000013865.1, s__Polaromonas sp000013865, 95.0, 81.67, 0.72; GCF_000282655.1, s__Polaromonas sp000282655, 95.0, 81.65, 0.64; GCF_900103405.1, s__Polaromonas sp900103405, 95.0, 81.51, 0.66; GCA_016000195.1, s__Polaromonas sp016000195, 95.0, 81.29, 0.58; GCF_900116715.1, s__Polaromonas sp900116715, 95.0, 81.25, 0.64; GCA_012927415.1, s__Polaromonas sp012927415, 95.0, 81.1, 0.64; GCF_000709345.1, s__Polaromonas glacialis, 95.0, 80.93, 0.64; GCA_000751355.1, s__Polaromonas sp000751355, 95.0, 80.87, 0.66; GCF_002379085.1, s__Polaromonas sp002379085, 95.0, 80.83, 0.68; GCF_000015505.1, s__Polaromonas naphthalenivorans, 95.0, 80.81, 0.72; GCF_002379095.1, s__Polaromonas sp002379095, 95.0, 80.8, 0.64; GCA_012927485.1, s__Polaromonas sp012927485, 95.0, 80.74, 0.66; GCA_010365105.1, s__Polaromonas sp010365105, 95.0, 80.61, 0.62; GCF_002001015.1, s__Polaromonas sp002001015, 95.0, 80.12, 0.56; GCA_002278925.1, s__Polaromonas sp002278925, 95.0, 79.99, 0.64; GCF_015752205.1, s__Polaromonas sp015752205, 95.0, 79.99, 0.62; GCA_002256925.1, s__Polaromonas sp002256925, 95.0, 79.92, 0.38; GCA_014376885.1, s__Polaromonas sp014376885, 95.0, 79.63, 0.56; GCA_013817205.1, s__Polaromonas sp013817205, 95.0, 79.49, 0.5; GCA_016185115.1, s__Polaromonas sp016185115, 95.0, 79.36, 0.46; GCF_014641715.1, s__Polaromonas eurypsychrophila, 95.0, 79.33, 0.52; GCA_903926695.1, s__Polaromonas sp903926695, 95.0, 79.23, 0.44; GCA_013824015.1, s__Polaromonas sp013824015, 95.0, 79.03, 0.54; GCA_004293655.1, s__Polaromonas sp004293655, 95.0, 78.8, 0.42; GCA_903941205.1, s__Polaromonas sp903941205, 95.0, 78.51, 0.36; GCA_903844825.1, s__Polaromonas sp903844825, 95.0, 77.92, 0.44; GCA_013205645.1, s__Polaromonas sp013205645, 95.0, 77.57, 0.28; GCA_016868205.1, s__Polaromonas sp016868205, 95.0, 77.13, 0.22; GCF_012584515.1, s__Polaromonas vacuolata, 95.0, 76.9, 0.3	13.22	11	N/A	N/A
24_S50_bin.3	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.3%)
24_S50_bin.4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__	N/A	N/A	N/A	N/A	N/A	GCA_002381565.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__Gallionella sp002381565	93.32	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000145255.1, s__Gallionella capsiferriformans, 95.0, 79.94, 0.41; GCA_001801025.1, s__Gallionella sp001801025, 95.0, 79.43, 0.39; GCA_002780675.1, s__Gallionella sp002780675, 95.0, 79.17, 0.32; GCA_903885165.1, s__Gallionella sp903885165, 95.0, 79.08, 0.38; GCA_003134595.1, s__Gallionella sp003134595, 95.0, 79.03, 0.32; GCA_017880865.1, s__Gallionella sp017880865, 95.0, 78.98, 0.41; GCA_001801175.1, s__Gallionella sp001801175, 95.0, 78.77, 0.26; GCA_001577345.1, s__Gallionella acididurans, 95.0, 78.66, 0.36; GCA_003153155.1, s__Gallionella sp003153155, 95.0, 78.65, 0.35; GCA_903915035.1, s__Gallionella sp903915035, 95.0, 78.6, 0.35; GCA_016177795.1, s__Gallionella sp016177795, 95.0, 78.57, 0.22; GCA_016218415.1, s__Gallionella sp016218415, 95.0, 78.56, 0.3; GCA_002403995.1, s__Gallionella sp002403995, 95.0, 78.52, 0.31; GCA_002429165.1, s__Gallionella sp002429165, 95.0, 78.5, 0.36; GCA_016195965.1, s__Gallionella sp016195965, 95.0, 78.47, 0.28; GCA_001801105.1, s__Gallionella sp001801105, 95.0, 78.46, 0.25; GCA_016716325.1, s__Gallionella sp016716325, 95.0, 78.41, 0.27; GCA_017880945.1, s__Gallionella sp017880945, 95.0, 78.37, 0.27; GCA_001801215.1, s__Gallionella sp001801215, 95.0, 78.23, 0.28; GCA_016218475.1, s__Gallionella sp016218475, 95.0, 78.23, 0.24; GCA_004298605.1, s__Gallionella sp004298605, 95.0, 78.21, 0.23; GCA_003235435.1, s__Gallionella sp003235435, 95.0, 78.21, 0.1; GCF_018324385.1, s__Gallionella kumadai, 95.0, 78.18, 0.3; GCA_013043965.1, s__Gallionella sp013043965, 95.0, 78.09, 0.31; GCA_001801055.1, s__Gallionella sp001801055, 95.0, 78.07, 0.2; GCA_016183575.1, s__Gallionella sp016183575, 95.0, 78.01, 0.22; GCA_016197305.1, s__Gallionella sp016197305, 95.0, 77.87, 0.27; GCA_001801085.1, s__Gallionella sp001801085, 95.0, 77.82, 0.23; GCA_903858965.1, s__Gallionella sp903858965, 95.0, 77.67, 0.25; GCA_013044075.1, s__Gallionella sp013044075, 95.0, 77.56, 0.3; GCA_903934275.1, s__Gallionella sp903934275, 95.0, 77.44, 0.2; GCA_016218465.1, s__Gallionella sp016218465, 95.0, 77.33, 0.14; GCA_903861075.1, s__Gallionella sp903861075, 95.0, 77.3, 0.19; GCA_903876685.1, s__Gallionella sp903876685, 95.0, 76.81, 0.16; GCA_002414205.1, s__Gallionella sp002414205, 95.0, 76.63, 0.14; GCA_013141315.1, s__Gallionella sp013141315, 95.0, 76.48, 0.1	36.08	11	0.9944070655266777	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
25_S51_bin.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__	N/A	N/A	N/A	N/A	N/A	GCA_002381565.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__Gallionella sp002381565	93.39	0.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Gallionella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000145255.1, s__Gallionella capsiferriformans, 95.0, 79.01, 0.45; GCA_016218475.1, s__Gallionella sp016218475, 95.0, 78.87, 0.27; GCA_003153155.1, s__Gallionella sp003153155, 95.0, 78.79, 0.42; GCA_903915035.1, s__Gallionella sp903915035, 95.0, 78.75, 0.31; GCA_004298605.1, s__Gallionella sp004298605, 95.0, 78.58, 0.32; GCA_016716325.1, s__Gallionella sp016716325, 95.0, 78.43, 0.32; GCA_903885165.1, s__Gallionella sp903885165, 95.0, 78.43, 0.38; GCA_002403995.1, s__Gallionella sp002403995, 95.0, 78.41, 0.41; GCA_017880865.1, s__Gallionella sp017880865, 95.0, 78.4, 0.44; GCA_001801175.1, s__Gallionella sp001801175, 95.0, 78.37, 0.39; GCA_001577345.1, s__Gallionella acididurans, 95.0, 78.35, 0.39; GCA_016218415.1, s__Gallionella sp016218415, 95.0, 78.33, 0.34; GCA_013043965.1, s__Gallionella sp013043965, 95.0, 78.24, 0.37; GCA_016183575.1, s__Gallionella sp016183575, 95.0, 78.21, 0.21; GCF_018324385.1, s__Gallionella kumadai, 95.0, 78.17, 0.37; GCA_002429165.1, s__Gallionella sp002429165, 95.0, 78.13, 0.51; GCA_003134595.1, s__Gallionella sp003134595, 95.0, 78.12, 0.41; GCA_001801025.1, s__Gallionella sp001801025, 95.0, 78.07, 0.46; GCA_017880945.1, s__Gallionella sp017880945, 95.0, 78.07, 0.41; GCA_001801215.1, s__Gallionella sp001801215, 95.0, 78.07, 0.37; GCA_001801055.1, s__Gallionella sp001801055, 95.0, 77.98, 0.23; GCA_002780675.1, s__Gallionella sp002780675, 95.0, 77.97, 0.38; GCA_013044075.1, s__Gallionella sp013044075, 95.0, 77.73, 0.37; GCA_016195965.1, s__Gallionella sp016195965, 95.0, 77.66, 0.34; GCA_001801085.1, s__Gallionella sp001801085, 95.0, 77.6, 0.34; GCA_002414205.1, s__Gallionella sp002414205, 95.0, 77.56, 0.08; GCA_001801105.1, s__Gallionella sp001801105, 95.0, 77.54, 0.32; GCA_016177795.1, s__Gallionella sp016177795, 95.0, 77.46, 0.27; GCA_903858965.1, s__Gallionella sp903858965, 95.0, 77.44, 0.32; GCA_903934275.1, s__Gallionella sp903934275, 95.0, 77.39, 0.27; GCA_016197305.1, s__Gallionella sp016197305, 95.0, 77.33, 0.3; GCA_016218465.1, s__Gallionella sp016218465, 95.0, 77.13, 0.25; GCA_003235435.1, s__Gallionella sp003235435, 95.0, 76.76, 0.15; GCA_013141315.1, s__Gallionella sp013141315, 95.0, 76.64, 0.15; GCA_903861075.1, s__Gallionella sp903861075, 95.0, 76.46, 0.25; GCA_903876685.1, s__Gallionella sp903876685, 95.0, 75.46, 0.15	23.83	11	0.9921146423016192	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
25_S51_bin.2	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.7%)
26_S52_bin.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	N/A	N/A	N/A	N/A	N/A	GCA_012927445.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp012927445	84.95	0.82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003347515.1, s__Rhodoferax sp003347515, 95.0, 82.25, 0.77; GCA_002413825.1, s__Rhodoferax sp002413825, 95.0, 81.98, 0.7; GCA_002422455.1, s__Rhodoferax sp002422455, 95.0, 80.28, 0.4; GCF_000013605.1, s__Rhodoferax ferrireducens, 95.0, 80.21, 0.67; GCA_903938955.1, s__Rhodoferax sp903938955, 95.0, 80.0, 0.44; GCA_010365055.1, s__Rhodoferax sp010365055, 95.0, 79.89, 0.6; GCA_018780565.1, s__Rhodoferax sp018780565, 95.0, 79.64, 0.54; GCA_903823025.1, s__Rhodoferax sp903823025, 95.0, 79.61, 0.54; GCA_013791765.1, s__Rhodoferax sp013791765, 95.0, 79.44, 0.54; GCA_017880985.1, s__Rhodoferax sp017880985, 95.0, 79.4, 0.4; GCA_903876735.1, s__Rhodoferax sp903876735, 95.0, 79.2, 0.48; GCA_903960915.1, s__Rhodoferax sp903960915, 95.0, 79.14, 0.46; GCA_016708345.1, s__Rhodoferax sp016708345, 95.0, 79.1, 0.52; GCA_903828665.1, s__Rhodoferax sp903828665, 95.0, 79.06, 0.45; GCF_003415675.1, s__Rhodoferax sp003415675, 95.0, 78.92, 0.4; GCA_014859475.1, s__Rhodoferax sp014859475, 95.0, 78.91, 0.38; GCA_001770935.1, s__Rhodoferax sp001770935, 95.0, 78.89, 0.48; GCA_011391545.1, s__Rhodoferax sp011391545, 95.0, 78.88, 0.34; GCA_903914175.1, s__Rhodoferax sp903914175, 95.0, 78.86, 0.43; GCA_903920695.1, s__Rhodoferax sp903920695, 95.0, 78.84, 0.49; GCA_002842265.1, s__Rhodoferax sp002842265, 95.0, 78.75, 0.37; GCA_011391645.1, s__Rhodoferax sp011391645, 95.0, 78.68, 0.35; GCF_002943465.1, s__Rhodoferax sp002943465, 95.0, 78.67, 0.41; GCA_903839085.1, s__Rhodoferax sp903839085, 95.0, 78.67, 0.38; GCA_903905735.1, s__Rhodoferax sp903905735, 95.0, 78.65, 0.42; GCA_001795455.1, s__Rhodoferax sp001795455, 95.0, 78.64, 0.41; GCA_002083775.1, s__Rhodoferax ferrireducens_A, 95.0, 78.63, 0.45; GCA_903845935.1, s__Rhodoferax sp903845935, 95.0, 78.61, 0.41; GCA_903840825.1, s__Rhodoferax sp903840825, 95.0, 78.57, 0.3; GCF_001955715.1, s__Rhodoferax saidenbachensis, 95.0, 78.57, 0.4; GCF_017948265.1, s__Rhodoferax sp017948265, 95.0, 78.56, 0.42; GCA_016718155.1, s__Rhodoferax sp016718155, 95.0, 78.5, 0.37; GCA_003133245.1, s__Rhodoferax sp003133245, 95.0, 78.49, 0.39; GCA_903896425.1, s__Rhodoferax sp903896425, 95.0, 78.48, 0.36; GCA_016719405.1, s__Rhodoferax sp016719405, 95.0, 78.47, 0.35; GCF_018619435.1, s__Rhodoferax sp018619435, 95.0, 78.46, 0.4; GCA_007280205.1, s__Rhodoferax sp007280205, 95.0, 78.45, 0.32; GCA_001771065.1, s__Rhodoferax sp001771065, 95.0, 78.45, 0.38; GCF_002017865.1, s__Rhodoferax fermentans, 95.0, 78.41, 0.42; GCA_903897925.1, s__Rhodoferax sp903897925, 95.0, 78.41, 0.36; GCF_017798165.1, s__Rhodoferax sp017798165, 95.0, 78.37, 0.37; GCA_002789915.1, s__Rhodoferax sp002789915, 95.0, 78.33, 0.36; GCA_008080595.1, s__Rhodoferax sp008080595, 95.0, 78.31, 0.38; GCF_013416775.1, s__Rhodoferax sp013416775, 95.0, 78.26, 0.43; GCF_001938565.1, s__Rhodoferax antarcticus, 95.0, 78.25, 0.41; GCA_016718405.1, s__Rhodoferax sp016718405, 95.0, 78.24, 0.36; GCA_017997975.1, s__Rhodoferax sp017997975, 95.0, 78.21, 0.33; GCA_016705575.1, s__Rhodoferax sp016705575, 95.0, 78.2, 0.34; GCA_001871515.1, s__Rhodoferax sp001871515, 95.0, 78.18, 0.32; GCA_903944555.1, s__Rhodoferax sp903944555, 95.0, 78.18, 0.27; GCA_002256115.1, s__Rhodoferax sp002256115, 95.0, 78.17, 0.32; GCA_014190675.1, s__Rhodoferax sp014190675, 95.0, 78.16, 0.29; GCA_903863395.1, s__Rhodoferax sp903863395, 95.0, 78.13, 0.34; GCF_002251855.1, s__Rhodoferax sp002251855, 95.0, 78.13, 0.36; GCF_002163715.1, s__Rhodoferax sp002163715, 95.0, 78.12, 0.32; GCA_903853895.1, s__Rhodoferax sp903853895, 95.0, 78.11, 0.33; GCA_009925925.1, s__Rhodoferax sp009925925, 95.0, 78.1, 0.28; GCA_903856025.1, s__Rhodoferax sp903856025, 95.0, 78.08, 0.28; GCA_903886165.1, s__Rhodoferax sp903886165, 95.0, 78.04, 0.28; GCF_005876985.1, s__Rhodoferax bucti, 95.0, 78.04, 0.38; GCA_013297935.1, s__Rhodoferax sp013297935, 95.0, 78.03, 0.32; GCA_903873485.1, s__Rhodoferax sp903873485, 95.0, 78.01, 0.4; GCA_008015235.1, s__Rhodoferax sp008015235, 95.0, 77.98, 0.33; GCA_903897005.1, s__Rhodoferax sp903897005, 95.0, 77.98, 0.36; GCA_903945325.1, s__Rhodoferax sp903945325, 95.0, 77.97, 0.33; GCA_002786915.1, s__Rhodoferax sp002786915, 95.0, 77.92, 0.37; GCA_903928635.1, s__Rhodoferax sp903928635, 95.0, 77.91, 0.27; GCA_016703945.1, s__Rhodoferax sp016703945, 95.0, 77.87, 0.39; GCA_903894475.1, s__Rhodoferax sp903894475, 95.0, 77.87, 0.37; GCA_903906695.1, s__Rhodoferax sp903906695, 95.0, 77.87, 0.39; GCA_009693325.1, s__Rhodoferax sp009693325, 95.0, 77.84, 0.27; GCA_903869595.1, s__Rhodoferax sp903869595, 95.0, 77.84, 0.24; GCA_903948045.1, s__Rhodoferax sp903948045, 95.0, 77.84, 0.29; GCA_903925725.1, s__Rhodoferax sp903925725, 95.0, 77.76, 0.24; GCA_002390825.1, s__Rhodoferax sp002390825, 95.0, 77.75, 0.28; GCA_903870955.1, s__Rhodoferax sp903870955, 95.0, 77.75, 0.22; GCA_016719055.1, s__Rhodoferax sp016719055, 95.0, 77.74, 0.38; GCA_018063565.1, s__Rhodoferax sp018063565, 95.0, 77.71, 0.31; GCA_009924455.1, s__Rhodoferax sp009924455, 95.0, 77.64, 0.21; GCA_009922295.1, s__Rhodoferax sp009922295, 95.0, 77.62, 0.23; GCA_903924955.1, s__Rhodoferax sp903924955, 95.0, 77.6, 0.31; GCA_002381045.1, s__Rhodoferax sp002381045, 95.0, 77.55, 0.27; GCA_903954045.1, s__Rhodoferax sp903954045, 95.0, 77.54, 0.25; GCA_002784245.1, s__Rhodoferax sp002784245, 95.0, 77.53, 0.26; GCA_903928325.1, s__Rhodoferax sp903928325, 95.0, 77.53, 0.15; GCA_903864505.1, s__Rhodoferax sp903864505, 95.0, 77.52, 0.25; GCA_903958915.1, s__Rhodoferax sp903958915, 95.0, 77.47, 0.2; GCA_903876045.1, s__Rhodoferax sp903876045, 95.0, 77.46, 0.27; GCA_903859265.1, s__Rhodoferax sp903859265, 95.0, 77.46, 0.16; GCA_903870065.1, s__Rhodoferax sp903870065, 95.0, 77.43, 0.18; GCA_903927295.1, s__Rhodoferax sp903927295, 95.0, 77.41, 0.33; GCF_006974105.1, s__Rhodoferax sp006974105, 95.0, 77.4, 0.24; GCA_018882485.1, s__Rhodoferax sp018882485, 95.0, 77.33, 0.2; GCA_018061265.1, s__Rhodoferax sp018061265, 95.0, 77.29, 0.26; GCA_903930255.1, s__Rhodoferax sp903930255, 95.0, 77.19, 0.24; GCA_903875275.1, s__Rhodoferax sp903875275, 95.0, 77.16, 0.24; GCA_903914985.1, s__Rhodoferax sp903914985, 95.0, 77.1, 0.15; GCA_007279715.1, s__Rhodoferax sp007279715, 95.0, 76.73, 0.08; GCA_005793295.1, s__Rhodoferax sp005793295, 95.0, 76.36, 0.08	68.19	11	0.988028379228544	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
26_S52_bin.2	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA2023;g__UBA1545;s__	N/A	N/A	N/A	N/A	N/A	GCA_001873165.1	95.0	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA2023;g__UBA1545;s__UBA1545 sp001873165	79.53	0.25	d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__BD1-5;f__UBA2023;g__UBA1545;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003488655.1, s__UBA1545 sp003488655, 95.0, 79.35, 0.41; GCA_002771035.1, s__UBA1545 sp002771035, 95.0, 78.98, 0.44	39.32	4	0.9531191455789433	N/A
26_S52_bin.3	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.9%)
26_S52_bin.4	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
4p_S4_bin.1	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__Palsa-872;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__Palsa-872;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_005880945.1, s__Palsa-872 sp005880945, 95.0, 81.94, 0.72; GCA_003139695.1, s__Palsa-872 sp003139695, 95.0, 80.49, 0.74; GCA_003151665.1, s__Palsa-872 sp003151665, 95.0, 80.05, 0.67	33.16	11	0.956343105123928	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
4p_S4_bin.10	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	39.04	11	0.5151255843403194	N/A
